"file"	"rel_file"	"line"	"block"	"token"	"text"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\validate_modulec_objectives_canon.py"	"pipeline\validate_modulec_objectives_canon.py"	"345"	"def objective_specific_check"	"parquet"	"if route_selected in (""BLOCKED_DECODER_REQUIRED"", ""v0_parquet_proxy_degraded"", ""NO-GO_SMOKE_ROUTE""):"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\validate_modulec_objectives_canon.py"	"pipeline\validate_modulec_objectives_canon.py"	"347"	"def objective_specific_check"	"smoke_days_unit_2015_2024"	"smoke_unit = output_root / ""tables"" / ""smoke_days_unit_2015_2024.csv"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\validate_modulec_objectives_canon.py"	"pipeline\validate_modulec_objectives_canon.py"	"347"	"def objective_specific_check"	"2024"	"smoke_unit = output_root / ""tables"" / ""smoke_days_unit_2015_2024.csv"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\validate_modulec_objectives_canon.py"	"pipeline\validate_modulec_objectives_canon.py"	"421"	"def write_reports"	"gfas"	"# GFAS_ERA5_PROXY_SMOKE_DAY_P60"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\validate_modulec_objectives_canon.py"	"pipeline\validate_modulec_objectives_canon.py"	"421"	"def write_reports"	"GFAS"	"# GFAS_ERA5_PROXY_SMOKE_DAY_P60"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\validate_modulec_objectives_canon.py"	"pipeline\validate_modulec_objectives_canon.py"	"421"	"def write_reports"	"era5"	"# GFAS_ERA5_PROXY_SMOKE_DAY_P60"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\validate_modulec_objectives_canon.py"	"pipeline\validate_modulec_objectives_canon.py"	"421"	"def write_reports"	"ERA5"	"# GFAS_ERA5_PROXY_SMOKE_DAY_P60"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\validate_modulec_objectives_canon.py"	"pipeline\validate_modulec_objectives_canon.py"	"425"	"def write_reports"	"NO-GO_SCIENTIFIC_THRESHOLD"	"# NO-GO_SCIENTIFIC_THRESHOLD"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\validate_modulec_objectives_canon.py"	"pipeline\validate_modulec_objectives_canon.py"	"450"	"def _modulec_10d6a5_write_threshold_register_awareness"	"gfas"	"has_gfas = ""0"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\validate_modulec_objectives_canon.py"	"pipeline\validate_modulec_objectives_canon.py"	"450"	"def _modulec_10d6a5_write_threshold_register_awareness"	"GFAS"	"has_gfas = ""0"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\validate_modulec_objectives_canon.py"	"pipeline\validate_modulec_objectives_canon.py"	"455"	"def _modulec_10d6a5_write_threshold_register_awareness"	"2024"	"has_portuguese = ""1"" if any(t in upper for t in [""PORTUGUESE"", ""QUALAR"", ""APA"", ""EEA"", ""DECRETO"", ""DIRECTIVE_EU_2024_2881""]) else ""0"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\validate_modulec_objectives_canon.py"	"pipeline\validate_modulec_objectives_canon.py"	"456"	"def _modulec_10d6a5_write_threshold_register_awareness"	"gfas"	"has_gfas = ""1"" if any(t in upper for t in [""GFAS"", ""ERA5"", ""PM2P5FIRE"", ""FRP""]) else ""0"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\validate_modulec_objectives_canon.py"	"pipeline\validate_modulec_objectives_canon.py"	"456"	"def _modulec_10d6a5_write_threshold_register_awareness"	"GFAS"	"has_gfas = ""1"" if any(t in upper for t in [""GFAS"", ""ERA5"", ""PM2P5FIRE"", ""FRP""]) else ""0"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\validate_modulec_objectives_canon.py"	"pipeline\validate_modulec_objectives_canon.py"	"456"	"def _modulec_10d6a5_write_threshold_register_awareness"	"era5"	"has_gfas = ""1"" if any(t in upper for t in [""GFAS"", ""ERA5"", ""PM2P5FIRE"", ""FRP""]) else ""0"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\validate_modulec_objectives_canon.py"	"pipeline\validate_modulec_objectives_canon.py"	"456"	"def _modulec_10d6a5_write_threshold_register_awareness"	"ERA5"	"has_gfas = ""1"" if any(t in upper for t in [""GFAS"", ""ERA5"", ""PM2P5FIRE"", ""FRP""]) else ""0"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\validate_modulec_objectives_canon.py"	"pipeline\validate_modulec_objectives_canon.py"	"457"	"def _modulec_10d6a5_write_threshold_register_awareness"	"gfas"	"has_core_ids = ""1"" if all(t in upper for t in [""GFAS_ERA5_PROXY_SMOKE_DAY_P60"", ""PORTUGUESE_AQ_ANCHORED_PROXY_CONCORDANCE""]) else ""0"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\validate_modulec_objectives_canon.py"	"pipeline\validate_modulec_objectives_canon.py"	"457"	"def _modulec_10d6a5_write_threshold_register_awareness"	"GFAS"	"has_core_ids = ""1"" if all(t in upper for t in [""GFAS_ERA5_PROXY_SMOKE_DAY_P60"", ""PORTUGUESE_AQ_ANCHORED_PROXY_CONCORDANCE""]) else ""0"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\validate_modulec_objectives_canon.py"	"pipeline\validate_modulec_objectives_canon.py"	"457"	"def _modulec_10d6a5_write_threshold_register_awareness"	"era5"	"has_core_ids = ""1"" if all(t in upper for t in [""GFAS_ERA5_PROXY_SMOKE_DAY_P60"", ""PORTUGUESE_AQ_ANCHORED_PROXY_CONCORDANCE""]) else ""0"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\validate_modulec_objectives_canon.py"	"pipeline\validate_modulec_objectives_canon.py"	"457"	"def _modulec_10d6a5_write_threshold_register_awareness"	"ERA5"	"has_core_ids = ""1"" if all(t in upper for t in [""GFAS_ERA5_PROXY_SMOKE_DAY_P60"", ""PORTUGUESE_AQ_ANCHORED_PROXY_CONCORDANCE""]) else ""0"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\validate_modulec_objectives_canon.py"	"pipeline\validate_modulec_objectives_canon.py"	"472"	"def _modulec_10d6a5_write_threshold_register_awareness"	"gfas"	"""has_gfas_era5_terms"": has_gfas,"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\validate_modulec_objectives_canon.py"	"pipeline\validate_modulec_objectives_canon.py"	"472"	"def _modulec_10d6a5_write_threshold_register_awareness"	"GFAS"	"""has_gfas_era5_terms"": has_gfas,"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\validate_modulec_objectives_canon.py"	"pipeline\validate_modulec_objectives_canon.py"	"472"	"def _modulec_10d6a5_write_threshold_register_awareness"	"era5"	"""has_gfas_era5_terms"": has_gfas,"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\validate_modulec_objectives_canon.py"	"pipeline\validate_modulec_objectives_canon.py"	"472"	"def _modulec_10d6a5_write_threshold_register_awareness"	"ERA5"	"""has_gfas_era5_terms"": has_gfas,"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\validate_modulec_objectives_canon.py"	"pipeline\validate_modulec_objectives_canon.py"	"479"	"def _modulec_10d6a5_write_threshold_register_awareness"	"gfas"	"header = [""register_path"", ""register_type"", ""sha256"", ""bytes"", ""row_count"", ""has_portuguese_anchor_terms"", ""has_gfas_era5_terms"", ""has_core_threshold_ids"", ""awareness_status""]"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\validate_modulec_objectives_canon.py"	"pipeline\validate_modulec_objectives_canon.py"	"479"	"def _modulec_10d6a5_write_threshold_register_awareness"	"GFAS"	"header = [""register_path"", ""register_type"", ""sha256"", ""bytes"", ""row_count"", ""has_portuguese_anchor_terms"", ""has_gfas_era5_terms"", ""has_core_threshold_ids"", ""awareness_status""]"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\validate_modulec_objectives_canon.py"	"pipeline\validate_modulec_objectives_canon.py"	"479"	"def _modulec_10d6a5_write_threshold_register_awareness"	"era5"	"header = [""register_path"", ""register_type"", ""sha256"", ""bytes"", ""row_count"", ""has_portuguese_anchor_terms"", ""has_gfas_era5_terms"", ""has_core_threshold_ids"", ""awareness_status""]"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\validate_modulec_objectives_canon.py"	"pipeline\validate_modulec_objectives_canon.py"	"479"	"def _modulec_10d6a5_write_threshold_register_awareness"	"ERA5"	"header = [""register_path"", ""register_type"", ""sha256"", ""bytes"", ""row_count"", ""has_portuguese_anchor_terms"", ""has_gfas_era5_terms"", ""has_core_threshold_ids"", ""awareness_status""]"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\validate_modulec_objectives_canon.py"	"pipeline\validate_modulec_objectives_canon.py"	"492"	"def _modulec_10d6a5_write_threshold_register_awareness"	"gfas"	"""| register_path | row_count | has_portuguese_anchor_terms | has_gfas_era5_terms | has_core_threshold_ids |"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\validate_modulec_objectives_canon.py"	"pipeline\validate_modulec_objectives_canon.py"	"492"	"def _modulec_10d6a5_write_threshold_register_awareness"	"GFAS"	"""| register_path | row_count | has_portuguese_anchor_terms | has_gfas_era5_terms | has_core_threshold_ids |"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\validate_modulec_objectives_canon.py"	"pipeline\validate_modulec_objectives_canon.py"	"492"	"def _modulec_10d6a5_write_threshold_register_awareness"	"era5"	"""| register_path | row_count | has_portuguese_anchor_terms | has_gfas_era5_terms | has_core_threshold_ids |"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\validate_modulec_objectives_canon.py"	"pipeline\validate_modulec_objectives_canon.py"	"492"	"def _modulec_10d6a5_write_threshold_register_awareness"	"ERA5"	"""| register_path | row_count | has_portuguese_anchor_terms | has_gfas_era5_terms | has_core_threshold_ids |"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\validate_modulec_objectives_canon.py"	"pipeline\validate_modulec_objectives_canon.py"	"496"	"def _modulec_10d6a5_write_threshold_register_awareness"	"gfas"	"md_lines.append(f""| {r['register_path']} | {r['row_count']} | {r['has_portuguese_anchor_terms']} | {r['has_gfas_era5_terms']} | {r['has_core_threshold_ids']} |"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\validate_modulec_objectives_canon.py"	"pipeline\validate_modulec_objectives_canon.py"	"496"	"def _modulec_10d6a5_write_threshold_register_awareness"	"GFAS"	"md_lines.append(f""| {r['register_path']} | {r['row_count']} | {r['has_portuguese_anchor_terms']} | {r['has_gfas_era5_terms']} | {r['has_core_threshold_ids']} |"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\validate_modulec_objectives_canon.py"	"pipeline\validate_modulec_objectives_canon.py"	"496"	"def _modulec_10d6a5_write_threshold_register_awareness"	"era5"	"md_lines.append(f""| {r['register_path']} | {r['row_count']} | {r['has_portuguese_anchor_terms']} | {r['has_gfas_era5_terms']} | {r['has_core_threshold_ids']} |"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\validate_modulec_objectives_canon.py"	"pipeline\validate_modulec_objectives_canon.py"	"496"	"def _modulec_10d6a5_write_threshold_register_awareness"	"ERA5"	"md_lines.append(f""| {r['register_path']} | {r['row_count']} | {r['has_portuguese_anchor_terms']} | {r['has_gfas_era5_terms']} | {r['has_core_threshold_ids']} |"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\validate_modulec_objectives_canon.py"	"pipeline\validate_modulec_objectives_canon.py"	"511"	"def main"	"inputs_resolved"	"inputs_path = qa_dir / ""inputs_resolved.json"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\validate_modulec_objectives_canon.py"	"pipeline\validate_modulec_objectives_canon.py"	"587"	"def main"	"inputs_resolved"	"spec_reason = ""inputs_resolved pending preflight refresh"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\qgis_build_products.py"	"pipeline\RUN_QGIS\qgis_build_products.py"	"191"	"def main"	"inputs_resolved"	"inputs_json = os.path.join(qa_dir, ""inputs_resolved.json"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\qgis_build_products.py"	"pipeline\RUN_QGIS\qgis_build_products.py"	"193"	"def main"	"inputs_resolved"	"raise RuntimeError(f""Falta inputs_resolved.json: {inputs_json}"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\qgis_build_products.py"	"pipeline\RUN_QGIS\qgis_build_products.py"	"199"	"def main"	"2024"	"iech_long   = os.path.join(tables_dir, ""IECH_unit_2015_2024.csv"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\qgis_build_products.py"	"pipeline\RUN_QGIS\qgis_build_products.py"	"202"	"def main"	"2024"	"rec_file    = os.path.join(tables_dir, ""recurrence_unit_2015_2024.csv"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\qgis_build_products.py"	"pipeline\RUN_QGIS\qgis_build_products.py"	"203"	"def main"	"smoke_days_unit_2015_2024"	"smoke_long  = os.path.join(tables_dir, ""smoke_days_unit_2015_2024.csv"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\qgis_build_products.py"	"pipeline\RUN_QGIS\qgis_build_products.py"	"203"	"def main"	"2024"	"smoke_long  = os.path.join(tables_dir, ""smoke_days_unit_2015_2024.csv"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\qgis_build_products.py"	"pipeline\RUN_QGIS\qgis_build_products.py"	"236"	"def main"	"2024"	"# RECURRENCE: puede NO tener year (resumen 2015–2024) => passthrough"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\qgis_build_products.py"	"pipeline\RUN_QGIS\qgis_build_products.py"	"306"	"def main"	"2024"	"nuts = QgsVectorLayer(nuts_path, ""NUTS3_2024"", ""ogr"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\qgis_step2_rebuild_nuts3_pt.py"	"pipeline\RUN_QGIS\qgis_step2_rebuild_nuts3_pt.py"	"65"	"def main"	"inputs_resolved"	"inputs_json = os.path.join(qa_dir, ""inputs_resolved.json"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\qgis_step2_rebuild_nuts3_pt.py"	"pipeline\RUN_QGIS\qgis_step2_rebuild_nuts3_pt.py"	"67"	"def main"	"inputs_resolved"	"raise RuntimeError(f""Falta inputs_resolved.json: {inputs_json}"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\qgis_step3_discover_muni_and_export.py"	"pipeline\RUN_QGIS\qgis_step3_discover_muni_and_export.py"	"43"	"def detect_iech_year_fields"	"2024"	"if 2015 <= y <= 2024:"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\qgis_step3_discover_muni_and_export.py"	"pipeline\RUN_QGIS\qgis_step3_discover_muni_and_export.py"	"192"	"def main"	"2024"	"# Mean IECH 2015–2024 si no existe"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\qgis_step3_discover_muni_and_export.py"	"pipeline\RUN_QGIS\qgis_step3_discover_muni_and_export.py"	"193"	"def main"	"2024"	"if pick_field(nuts_work, [""IECH_mean_2015_2024""]) is None:"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\qgis_step3_discover_muni_and_export.py"	"pipeline\RUN_QGIS\qgis_step3_discover_muni_and_export.py"	"199"	"def main"	"2024"	"""FIELD_NAME"": ""IECH_mean_2015_2024"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\qgis_step3_discover_muni_and_export.py"	"pipeline\RUN_QGIS\qgis_step3_discover_muni_and_export.py"	"208"	"def main"	"2024"	"report[""notes""].append(""NUTS3: no detecté campos IECH_2015..2024; no calculo mean."")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\qgis_step3_discover_muni_and_export.py"	"pipeline\RUN_QGIS\qgis_step3_discover_muni_and_export.py"	"210"	"def main"	"2024"	"report[""notes""].append(""NUTS3: IECH_mean_2015_2024 ya existe; no recalculo."")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\qgis_step3_discover_muni_and_export.py"	"pipeline\RUN_QGIS\qgis_step3_discover_muni_and_export.py"	"242"	"def main"	"2024"	"out_pdf1 = os.path.join(exports, ""IECH_NUTS3_mean_2015_2024.pdf"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\qgis_step3_discover_muni_and_export.py"	"pipeline\RUN_QGIS\qgis_step3_discover_muni_and_export.py"	"243"	"def main"	"2024"	"out_png1 = os.path.join(exports, ""IECH_NUTS3_mean_2015_2024.png"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\qgis_step3_discover_muni_and_export.py"	"pipeline\RUN_QGIS\qgis_step3_discover_muni_and_export.py"	"244"	"def main"	"2024"	"make_layout(proj, nuts_enriched, ""IECH NUTS3 mean 2015–2024"", out_pdf1, out_png1, legend_title=""IECH mean 2015–2024"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\qgis_step5_municipios_caop.py"	"pipeline\RUN_QGIS\qgis_step5_municipios_caop.py"	"1"	"GLOBAL"	"zipfile"	"import os, sys, json, argparse, datetime, traceback, importlib, zipfile, time"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\qgis_step5_municipios_caop.py"	"pipeline\RUN_QGIS\qgis_step5_municipios_caop.py"	"1"	"GLOBAL"	"ZipFile"	"import os, sys, json, argparse, datetime, traceback, importlib, zipfile, time"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\qgis_step5_municipios_caop.py"	"pipeline\RUN_QGIS\qgis_step5_municipios_caop.py"	"40"	"def pick_inner_vector"	"zipfile"	"with zipfile.ZipFile(zip_path, ""r"") as z:"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\qgis_step5_municipios_caop.py"	"pipeline\RUN_QGIS\qgis_step5_municipios_caop.py"	"40"	"def pick_inner_vector"	"ZipFile"	"with zipfile.ZipFile(zip_path, ""r"") as z:"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\qgis_step5_municipios_caop.py"	"pipeline\RUN_QGIS\qgis_step5_municipios_caop.py"	"222"	"def main"	"inputs_resolved"	"inputs_path = os.path.join(qa_dir, ""inputs_resolved.json"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\qgis_step5_municipios_caop.py"	"pipeline\RUN_QGIS\qgis_step5_municipios_caop.py"	"224"	"def main"	"inputs_resolved"	"raise RuntimeError(f""Falta inputs_resolved.json: {inputs_path}"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\qgis_step5_municipios_caop.py"	"pipeline\RUN_QGIS\qgis_step5_municipios_caop.py"	"264"	"def main"	"inputs_resolved"	"""inputs_resolved"": inputs_path,"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\qgis_step5_municipios_caop.py"	"pipeline\RUN_QGIS\qgis_step5_municipios_caop.py"	"293"	"def main"	"inputs_resolved"	"raise RuntimeError(""No pude cargar CAOP municipios desde zip (inputs_resolved)."")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\qgis_step5_municipios_caop.py"	"pipeline\RUN_QGIS\qgis_step5_municipios_caop.py"	"354"	"def main"	"2024"	"""FIELD_NAME"": ""IECH_mean_2015_2024"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\qgis_step5_municipios_caop.py"	"pipeline\RUN_QGIS\qgis_step5_municipios_caop.py"	"388"	"def main"	"zipfile"	"with zipfile.ZipFile(zip_path, ""w"", compression=zipfile.ZIP_DEFLATED) as z:"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\qgis_step5_municipios_caop.py"	"pipeline\RUN_QGIS\qgis_step5_municipios_caop.py"	"388"	"def main"	"ZipFile"	"with zipfile.ZipFile(zip_path, ""w"", compression=zipfile.ZIP_DEFLATED) as z:"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\patch_inputs_resolved_step7.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\patch_inputs_resolved_step7.py"	"15"	"def main"	"inputs_resolved"	"inputs_p  = qa_dir / ""inputs_resolved.json"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\patch_inputs_resolved_step7.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\patch_inputs_resolved_step7.py"	"24"	"def main"	"2024"	"""IECH_unit_2015_2024.csv"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\patch_inputs_resolved_step7.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\patch_inputs_resolved_step7.py"	"25"	"def main"	"2024"	"""recurrence_unit_2015_2024.csv"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\patch_inputs_resolved_step7.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\patch_inputs_resolved_step7.py"	"26"	"def main"	"smoke_days_unit_2015_2024"	"""smoke_days_unit_2015_2024.csv"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\patch_inputs_resolved_step7.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\patch_inputs_resolved_step7.py"	"26"	"def main"	"2024"	"""smoke_days_unit_2015_2024.csv"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\patch_inputs_resolved_step7.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\patch_inputs_resolved_step7.py"	"36"	"def main"	"inputs_resolved"	"bak = inputs_p.with_name(f""inputs_resolved.json.bak_step7_{iso_now()}"")"
